college code,curriculum code,student identifier,enrolment year,enrolment semester,term,course,recommended semester,student semester,credits,class,grades,final status,current status,professor name,diff,attempts
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.37886018949854294,-0.8363305332809678,-1.381299558259874,-1.3826772700717502,-2.0385101293302506,0.04003361068143979,0.5228725724543797,-0.6234699661466203,-2.0383512251369265,0.5486841139930951,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.37886018949854294,-0.7953249418723362,-1.381299558259874,-1.3826772700717502,0.1392035050671956,0.04003361068143979,-0.11848648696674666,-0.6234699661466203,-2.0383512251369265,-0.4635202799114846,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.37886018949854294,0.3528316175693498,-1.381299558259874,-1.3826772700717502,0.1392035050671956,0.04003361068143979,-0.6636416874747041,1.6107458451931513,-2.0383512251369265,-0.7323870720423886,-0.8339815014642683,1.6735738905720021
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.37886018949854294,1.5419937684196674,-1.381299558259874,-1.3826772700717502,2.3169171394646417,-1.053289496198903,-0.18262239290885934,-0.6234699661466203,-2.0383512251369265,-0.06812793854250812,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.34147750564654683,-1.615436770044969,-0.9123627371044902,-1.1207351774490646,0.1392035050671956,2.1425780469897915,0.9397559610781117,-0.6234699661466203,-2.0383512251369265,0.10584469165984152,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.34147750564654683,-0.7133137590550729,-0.4434259159491066,-1.1207351774490646,-2.0385101293302506,0.04003361068143979,0.6511443843386048,-0.6234699661466203,-2.0383512251369265,0.010950529731287165,-1.3306856534409255,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.34147750564654683,0.3528316175693498,-1.381299558259874,-1.1207351774490646,0.1392035050671956,0.08208449940760683,-0.8239814523299857,1.6107458451931513,-2.0383512251369265,-1.4282775928517872,-0.3372773494876113,1.6735738905720021
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.34147750564654683,1.582999359828299,-0.9123627371044902,-1.1207351774490646,0.1392035050671956,-1.053289496198903,-0.4391660166773098,1.6107458451931513,-2.0383512251369265,0.8333665997787582,-0.8339815014642683,2.81257301771323
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.34147750564654683,1.6240049512369306,-0.9123627371044902,-1.1207351774490646,0.1392035050671956,-0.38047527658023056,-0.3750301107351971,1.6107458451931513,-2.0383512251369265,-0.6533086037685932,-0.8339815014642683,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,-1.6974479528622324,-0.9123627371044902,-0.858793084826379,0.1392035050671956,-1.5579001609129075,0.5870084783964923,-0.6234699661466203,-2.0383512251369265,1.6083355888619522,-0.3372773494876113,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,-1.4514144044104424,-0.4434259159491066,-0.858793084826379,0.1392035050671956,2.5210360455252947,1.3245713967307873,-0.6234699661466203,-2.0383512251369265,-0.24210056874485777,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,-0.5902969848291779,-0.4434259159491066,-0.858793084826379,0.1392035050671956,0.12413538813377385,0.3304648546280416,-0.6234699661466203,-2.0383512251369265,0.5486841139930951,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,-0.5082858020119146,-0.9123627371044902,-0.858793084826379,0.1392035050671956,0.04003361068143979,0.1380571368017038,-0.6234699661466203,-2.0383512251369265,0.5486841139930951,-0.3372773494876113,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,0.22981484334345487,0.025510905206277086,-0.858793084826379,0.1392035050671956,0.04003361068143979,1.1962995848465625,-0.6234699661466203,-2.0383512251369265,-1.6180659167088958,-1.3306856534409255,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,-0.005033350978582037,1.6240049512369306,-0.9123627371044902,-0.858793084826379,0.1392035050671956,-1.011238607472736,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,1.2762060221120117,-0.3372773494876113,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.03234933287341405,-1.738453544270864,0.025510905206277086,-0.5968509922036934,0.1392035050671956,-1.5579001609129075,0.2021930427438165,-0.6234699661466203,-2.0383512251369265,1.6083355888619522,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.03234933287341405,-0.7543193504637046,-0.4434259159491066,-0.5968509922036934,0.1392035050671956,0.04003361068143979,0.2342609957148727,-0.6234699661466203,-2.0383512251369265,-1.4282775928517872,-0.3372773494876113,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.03234933287341405,-0.5492913934205463,0.025510905206277086,-0.5968509922036934,0.1392035050671956,0.04003361068143979,0.07392123085959112,-0.6234699661466203,-2.0383512251369265,1.1022333919096623,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.03234933287341405,-0.30325784496875646,0.025510905206277086,-0.5968509922036934,0.1392035050671956,0.04003361068143979,0.2663289486859292,-0.6234699661466203,-2.0383512251369265,-0.558414441840039,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.03234933287341405,0.8859043058815611,0.025510905206277086,-0.5968509922036934,0.1392035050671956,0.04003361068143979,-1.4332725587800557,1.6107458451931513,-2.0383512251369265,-0.4635202799114846,-0.8339815014642683,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.36879348754137886,-1.6564423614536006,-0.4434259159491066,-0.3349088995810078,0.1392035050671956,-1.5579001609129075,0.1380571368017038,-0.6234699661466203,-2.0383512251369265,1.6083355888619522,0.15942680248904573,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.36879348754137886,0.7218819402470346,1.432321368672428,-0.3349088995810078,0.1392035050671956,0.04003361068143979,0.5228725724543797,-0.6234699661466203,-2.0383512251369265,-1.0961480261018468,-1.8273898054175826,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.36879348754137886,1.582999359828299,-0.9123627371044902,-0.3349088995810078,0.1392035050671956,-1.09534038492507,-1.5615443706642809,1.6107458451931513,-2.0383512251369265,0.04258191704080528,0.6561309544657028,2.81257301771323
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.406176171393375,-1.4104088130018109,0.49444772636166073,-0.07296680695832221,-2.0385101293302506,0.9651531626571145,0.9397559610781117,-0.6234699661466203,-2.0383512251369265,0.770103825159722,-0.3372773494876113,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.406176171393375,-0.18024107074286155,0.9633845475170444,-0.07296680695832221,0.1392035050671956,0.04003361068143979,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,-1.5706188357446187,-0.8339815014642683,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.406176171393375,0.9269098972901928,0.025510905206277086,-0.07296680695832221,0.1392035050671956,0.04003361068143979,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,-0.47933597356624363,0.15942680248904573,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.406176171393375,0.9679154886988244,0.49444772636166073,-0.07296680695832221,0.1392035050671956,0.04003361068143979,-1.1125930290694925,1.6107458451931513,-2.0383512251369265,0.010950529731287165,-0.3372773494876113,1.6735738905720021
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.406176171393375,1.582999359828299,-0.9123627371044902,-0.07296680695832221,0.1392035050671956,-0.969187718746569,-1.7218841355195624,1.6107458451931513,-2.0383512251369265,0.3430800964812274,1.1528351064423596,2.81257301771323
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7426203260613398,-0.18024107074286155,0.9633845475170444,0.1889752856643634,0.1392035050671956,0.04003361068143979,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,-1.5706188357446187,-0.3372773494876113,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7426203260613398,0.8859043058815611,0.025510905206277086,0.1889752856643634,0.1392035050671956,0.04003361068143979,-1.5615443706642809,1.6107458451931513,-2.0383512251369265,-0.4635202799114846,0.6561309544657028,0.5345747634307743
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7426203260613398,0.9679154886988244,0.49444772636166073,0.1889752856643634,0.1392035050671956,0.04003361068143979,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,0.010950529731287165,0.15942680248904573,1.6735738905720021
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7426203260613398,1.582999359828299,-0.9123627371044902,0.1889752856643634,0.1392035050671956,-0.8430350525680679,-1.7860200414616751,1.6107458451931513,-2.0383512251369265,0.2640016282074321,1.1528351064423596,2.81257301771323
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7800030099133358,0.3528316175693498,-1.381299558259874,0.450917378287049,0.1392035050671956,0.08208449940760683,-0.8239814523299857,1.6107458451931513,-2.0383512251369265,-1.349199124577992,1.1528351064423596,1.6735738905720021
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7800030099133358,0.7628875316556661,1.9012581898278118,0.450917378287049,0.1392035050671956,0.04003361068143979,0.45873666651226697,-0.6234699661466203,-2.0383512251369265,-0.08394363219726718,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9576787718147028,0.6224155169983587,-1.001484781812525,0.7800030099133358,0.9679154886988244,0.49444772636166073,0.450917378287049,0.1392035050671956,0.04003361068143979,-1.0484571231273798,1.6107458451931513,-2.0383512251369265,0.010950529731287165,0.6561309544657028,1.6735738905720021
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.37886018949854294,-0.8363305332809678,-1.381299558259874,-1.3826772700717502,-2.0385101293302506,0.04003361068143979,0.2663289486859292,-0.6234699661466203,0.4905925866298262,0.5486841139930951,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.37886018949854294,-0.7953249418723362,-1.381299558259874,-1.3826772700717502,0.1392035050671956,0.04003361068143979,-0.18262239290885934,-0.6234699661466203,0.4905925866298262,-0.4635202799114846,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.37886018949854294,0.3528316175693498,-1.381299558259874,-1.3826772700717502,0.1392035050671956,0.04003361068143979,-0.4070980637062536,1.6107458451931513,0.4905925866298262,-0.7323870720423886,-0.8339815014642683,0.5345747634307743
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.37886018949854294,1.5419937684196674,-1.381299558259874,-1.3826772700717502,2.3169171394646417,-1.053289496198903,-1.0484571231273798,1.6107458451931513,0.4905925866298262,-0.06812793854250812,-0.8339815014642683,0.5345747634307743
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.34147750564654683,-1.6974479528622324,-0.9123627371044902,-1.1207351774490646,0.1392035050671956,-1.5579001609129075,0.39460076057015425,-0.6234699661466203,0.4905925866298262,1.6083355888619522,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.34147750564654683,-1.615436770044969,-0.9123627371044902,-1.1207351774490646,0.1392035050671956,3.109748487691633,1.4207752556439563,-0.6234699661466203,0.4905925866298262,-1.396646205542269,-0.8339815014642683,-0.6044243637104537
0.0,-1.007426613413689,-1.9443226189150065,0.6224155169983587,-1.001484781812525,-0.34147750564654683,-0.7133137590550729,-0.4434259159491066,-1.1207351774490646,-2.0385101293302506,0.08208449940760683,0.17012508977276,-0.6234699661466203,0.4905925866298262,0.010950529731287165,-1.3306856534409255,-0.6044243637104537
